MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
000df2275c671b5bd49f34941690038a,win8defender,1.1.15100.1,4.18.1807.18075,1.273.894.0,0,7,0,,53447,1,1,1,89,11589,27,277,75,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1,0,,0,108,,1,1,AllInOne,Windows.Desktop,2668,17814,2,5,1973,,476940,HDD,476438,0,4096,AllinOne,19.5,1600,900,Desktop,,4294967295,10.0.15063.1029,amd64,rs2_release,15063,1029,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,628,44268,0,,0,0,0,0,0,1,0
000df9f0c30d656622544f3d310f5cb2,win8defender,1.1.15200.1,4.18.1807.18075,1.275.355.0,0,7,0,,53447,1,1,1,107,133897,18,138,134,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,111,,1,1,Notebook,Windows.Desktop,2689,28925,4,5,2134,,114473,SSD,113909,0,4096,Notebook,13.9,1366,768,Mobile,,0,10.0.16299.15,amd64,rs3_release,16299,15,Core,CORE,IBSClean,20,83,UNKNOWN,0,INVALID_LICENSE,OEM:DM,,0,Retail,,142,8322,0,,0,0,0,0,,,0
000dfae7acd89fb19808e0d6453d9074,win8defender,1.1.15100.1,4.18.1806.18062,1.273.371.0,0,7,0,,53447,1,1,1,152,7470,,184,69,windows10,x64,10.0.0.0,14393,256,rs1,14393.2214.amd64fre.rs1_release_1.180402-1758,Pro,1,0,,0,98,RequireAdmin,1,1,Desktop,Windows.Desktop,2206,234839,4,5,2551,,476940,HDD,476260,0,4096,LowProfileDesktop,22,1680,1050,Desktop,,4294967295,10.0.14393.2214,amd64,rs1_release,14393,2214,Professional,PROFESSIONAL,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,500,41727,0,,0,0,0,0,0,1,0
000dfb43b62789115db1d7b56f0a49ef,win8defender,1.1.15200.1,4.18.1807.18075,1.275.727.0,0,8,0,,63682,1,1,1,57,56452,,76,222,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,0,0,,0,108,ExistsNotSet,1,1,Notebook,Windows.Desktop,2102,229769,4,5,2373,,953869,HDD,952846,0,4096,Notebook,13.9,1366,768,Mobile,lion,0,10.0.15063.1266,amd64,rs2_release,15063,1266,Professional,PROFESSIONAL,Update,9,34,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0,0,Retail,0,554,33075,0,0,0,0,0,0,0,10,1
000dfc21fa340a1e34eda36fb130111f,win8defender,1.1.15200.1,4.9.10586.0,1.275.1578.0,0,7,0,,53447,1,1,1,155,82373,27,201,231,windows10,x64,10.0.0.0,10586,256,th2,10586.0.amd64fre.th2_release.151029-1700,Pro,1,0,,0,71,RequireAdmin,1,1,Desktop,Windows.Desktop,4909,317701,4,5,2251,,476940,HDD,147045,0,6144,Desktop,18.4,1360,768,Desktop,#,4294967295,10.0.10586.1176,amd64,th2_release_sec,10586,1176,Professional,PROFESSIONAL,IBSClean,10,35,UNKNOWN,0,OFFLINE,Retail,0,0,Retail,0,142,3828,0,0,0,0,0,0,0,10,1
000dfeebc06a8dfcca013e3e9b8b2153,win8defender,1.1.15100.1,4.18.1807.18075,1.273.612.0,0,7,0,,53447,1,1,1,107,133897,18,138,134,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Notebook,Windows.Desktop,2102,229929,4,5,2697,,244198,SSD,242706,0,8192,Notebook,15.5,1920,1080,Mobile,,0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,20,83,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33139,0,,0,0,0,0,0,1,1
000e020c7927ebda50f282c569e01bed,win8defender,1.1.15100.1,4.18.1806.18062,1.273.491.0,0,7,0,,53447,1,1,1,115,31735,18,277,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Notebook,Windows.Desktop,1443,256679,4,5,2640,,953869,HDD,204800,0,4096,Laptop,15.5,1366,768,Mobile,,0,10.0.17134.165,amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,355,20388,1,,0,0,0,0,0,1,0
000e030d48d1aa6f07699cf2259bf5ba,win8defender,1.1.15200.1,4.18.1807.18075,1.275.190.0,0,7,0,,53447,1,1,1,141,92213,27,167,227,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,RequireAdmin,1,1,Convertible,Windows.Desktop,2668,171189,8,5,3038,,244198,SSD,243118,0,8192,Notebook,15.5,1920,1080,Mobile,,0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Upgrade,9,34,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,628,26375,0,,0,1,0,0,0,10,0
000e032b68e37da71c68c1762fa75195,win8defender,1.1.15200.1,4.13.17134.228,1.275.360.0,0,0,1,,53742,2,1,1,43,134907,27,53,42,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Desktop,Windows.Desktop,4915,317708,4,5,2305,,114473,SSD,50263,0,8192,Desktop,21.7,1680,1050,Desktop,,4294967295,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Reset,37,158,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,11778,0,,0,0,0,0,1,7,1
000e0705a5383bd766fd2b7b11f35a85,win8defender,1.1.13504.0,4.11.15063.1155,1.237.0.0,0,7,0,1632,53447,1,1,1,66,121493,27,89,88,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1,0,,,108,ExistsNotSet,1,1,AllInOne,Windows.Desktop,2102,245316,4,5,2710,,122104,SSD,120841,0,8192,AllinOne,23.8,1920,1080,Desktop,,4294967295,10.0.15063.1266,amd64,rs2_release,15063,1266,Core,CORE,Other,14,49,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,,93,33041,1,,0,1,0,0,0,5,1
000e0a3f9d49935c295e0f98a824e833,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1574.0,0,7,0,,53447,1,1,1,88,154898,18,117,115,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1,0,,0,117,RequireAdmin,1,1,Detachable,Windows.Desktop,1443,327733,4,5,2586,,122104,SSD,113871,0,4096,Laptop,10.8,1920,1080,Mobile,,0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,Upgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,355,20050,0,,0,1,1,0,0,3,0
000e0e4405bb70d2748ccfc0b183f3d2,win8defender,1.1.14104.0,4.13.17134.1,1.251.1167.0,0,7,0,146,38993,2,1,1,107,142223,27,138,134,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,,137,RequireAdmin,1,1,AllInOne,Windows.Desktop,4142,150203,2,5,1931,,476940,HDD,460792,0,4096,AllinOne,21.5,1920,1080,Desktop,,4294967295,10.0.17134.48,amd64,rs4_release,17134,48,Core,CORE,UUPUpgrade,20,83,Notify,0,IS_GENUINE,Retail,,0,Unknown,0,142,51675,1,0,0,0,0,0,0,1,0
000e0e6b203a067ea56910201f31c752,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1487.0,0,7,0,,7945,2,1,1,171,101929,,211,182,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,Warn,1,1,Desktop,Windows.Desktop,2668,179881,4,5,3478,,953869,HDD,853867,0,8192,Desktop,20,1600,900,Desktop,,4294967295,10.0.17134.48,amd64,rs4_release,17134,48,Professional,PROFESSIONAL,IBSClean,29,125,UNKNOWN,0,IS_GENUINE,Volume:GVLK,,0,Unknown,,628,50321,0,,0,0,0,0,,,0
000e126b8eb014b70b556f8ed32a4a5d,win8defender,1.1.15200.1,4.18.1807.18075,1.275.686.0,0,7,0,,53447,1,1,1,80,70692,27,101,74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Desktop,Windows.Desktop,4909,317701,2,5,2077,,57241,SSD,56674,0,4096,Desktop,24.1,1920,1200,Desktop,,4294967295,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,7,30,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,53856,0,,0,0,0,0,0,3,0
000e1420347e07ee914a8992944eb085,win8defender,1.1.15100.1,4.12.16299.15,1.273.1338.0,0,7,0,,12784,2,2,1,203,143726,18,255,46,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,RequireAdmin,0,1,Notebook,Windows.Desktop,525,225827,4,5,2666,,122104,SSD,120994,0,8192,Notebook,15.5,1366,768,Mobile,lion,42,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Core,CORE,Upgrade,39,160,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0,Retail,0,142,38328,1,0,0,0,0,0,1,7,1
000e15930abd53846aa198122353e5f8,win8defender,1.1.14901.4,4.16.17656.18052,1.269.211.0,0,7,0,,53447,1,1,1,207,162787,27,277,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,RequireAdmin,1,1,Detachable,Windows.Desktop,2206,238912,4,5,3558,,476940,HDD,451434,0,8192,Notebook,15.5,1920,1080,Slate,,0,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,Core,CORE,Update,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,554,33047,1,,0,1,1,0,0,13,0
000e16f2594617d20279215a5f4d7689,win8defender,1.1.15200.1,4.18.1807.18075,1.275.672.0,0,7,0,,53447,1,1,1,206,69788,,273,74,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,RequireAdmin,1,1,Notebook,Windows.Desktop,2102,242491,4,5,2377,,476940,HDD,455328,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,Refresh,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33120,1,,0,1,0,0,0,11,0
000e1882ce240208872bdbbc1defa0b8,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1244.0,0,7,0,,53447,1,1,1,158,106215,,202,70,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,,1,1,Notebook,Windows.Desktop,525,202926,4,5,3499,,476940,HDD,476324,0,4096,Notebook,13.9,1366,768,Mobile,,12,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,142,31768,1,,0,0,0,0,0,1,1
000e18cc4af3f89a86eda67c82605517,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1327.0,0,7,0,,53447,1,1,1,205,38695,,211,182,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Desktop,Windows.Desktop,3035,263565,4,1,599,,953869,UNKNOWN,99012,1,8192,Desktop,23,1920,1080,Desktop,,4294967295,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,Upgrade,29,125,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,67339,0,,0,0,0,0,1,3,1
000e198180052c6d446121981e451951,win8defender,1.1.15100.1,4.18.1807.18075,1.273.717.0,0,7,0,,53447,1,1,1,142,133998,27,84,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,,1,1,Convertible,Windows.Desktop,2102,248411,4,5,3063,,953869,HDD,327850,0,4096,Notebook,13.9,1920,1080,Mobile,,0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33108,1,,0,1,1,0,0,1,1
000e1e49e557591f5c639991ba96ff69,win8defender,1.1.15100.1,4.18.1806.18062,1.273.512.0,0,7,0,,53447,1,1,1,62,150343,,88,80,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1,0,,0,117,,1,1,Notebook,Windows.Desktop,2668,111864,4,5,2462,,238475,HDD,237924,0,4096,Notebook,14.1,1280,800,Mobile,,0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,IBSClean,12,44,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,628,15890,0,,0,1,0,0,1,15,0
000e1eb792384451f44b1da1242ee249,win8defender,1.1.15200.1,4.18.1807.18075,1.275.8.0,0,7,0,,53447,1,1,1,149,146152,27,181,56,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1,0,,0,111,ExistsNotSet,1,1,Desktop,Windows.Desktop,2910,263566,8,5,2827,,57241,SSD,56777,0,12288,Desktop,24.1,1920,1200,Workstation,,4294967295,10.0.16299.309,amd64,rs3_release,16299,309,Professional,PROFESSIONAL,UUPUpgrade,24,109,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,142,31955,0,,0,0,0,0,0,15,1
000e1f4bdeec902f252e82b91b54d922,win8defender,1.1.15100.1,4.18.1806.18062,1.273.371.0,0,7,0,,53447,1,1,1,97,13680,18,126,124,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,117,RequireAdmin,1,1,Notebook,Windows.Desktop,4730,301472,4,5,2280,,610480,HDD,591462,1,4096,Notebook,15.5,1366,768,Mobile,lion,0,10.0.17134.167,amd64,rs4_release,17134,167,Core,CORE,UUPUpgrade,18,72,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,556,7371,0,0,0,0,0,0,0,15,0
000e20ccd6276ac207be20049405f745,win8defender,1.1.15200.1,4.18.1807.18075,1.275.508.0,0,7,0,,53447,1,1,1,155,82373,18,201,231,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Desktop,Windows.Desktop,3035,263565,2,1,204,,476940,HDD,320738,0,4096,Desktop,19.5,1280,720,Desktop,,4294967295,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,IBSClean,9,34,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,65508,0,,0,0,0,0,1,10,1
000e20e8d403720240194573588ccd21,win8defender,1.1.15200.1,4.10.14393.2273,1.275.993.0,0,7,0,,53447,1,1,1,205,75528,18,211,182,windows10,x64,10.0.0.0,14393,256,rs1,14393.2395.amd64fre.rs1_release_inmarket.180714-1932,Enterprise LTSB,1,0,,0,98,,1,0,Desktop,Windows.Desktop,516,188345,2,5,2068,,476940,HDD,476438,0,4096,Desktop,13.3,1024,768,Desktop,,4294967295,10.0.14393.2396,amd64,rs1_release,14393,2396,EnterpriseS,ENTERPRISE_S,IBSClean,29,125,UNKNOWN,0,IS_GENUINE,OEM:NONSLP,,0,Retail,,142,3358,0,,0,0,0,0,,,1
000e20f4dc9e193cb82beb4466d96efa,win8defender,1.1.15200.1,4.18.1807.18075,1.275.423.0,0,7,0,,53447,1,1,1,107,,18,138,134,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Desktop,Windows.Desktop,2102,245507,4,5,2407,,953869,HDD,953252,0,8192,Desktop,23.8,1920,1080,Desktop,,4294967295,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,IBSClean,20,83,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,93,33075,1,,0,0,0,0,0,1,1
000e211c874bcf502be4e92483bbc8a2,win8defender,1.1.15300.5,4.18.1807.18075,1.275.1349.0,0,7,0,,23141,2,1,1,33,93305,,211,182,windows10,x86,10.0.0.0,17134,768,rs4,17134.1.x86fre.rs4_release.180410-1804,Home,1,0,,,137,RequireAdmin,1,1,Notebook,Windows.Desktop,585,189045,2,5,3426,,152627,HDD,51273,0,3072,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.285,x86,rs4_release,17134,285,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,29,125,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,512,63122,0,,0,0,0,0,1,3,0
000e225064a63058067e58838f5a085a,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1140.0,0,7,0,,53447,1,1,1,142,74924,27,157,68,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Desktop,Windows.Desktop,2668,176316,4,5,1972,,476940,HDD,199451,0,2048,Desktop,18.5,1366,768,Desktop,,4294967295,10.0.17134.167,amd64,rs4_release,17134,167,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,49924,0,,0,0,0,0,0,1,1
000e22d00dbe6cdbc8eae9077c2bf6b9,win8defender,1.1.15200.1,4.18.1807.18075,1.275.441.0,0,7,0,,47238,2,1,1,93,13354,,119,64,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1,0,,0,108,RequireAdmin,1,1,Notebook,Windows.Desktop,2668,170875,4,5,2998,,953869,HDD,467246,0,16384,Notebook,15.5,1920,1080,Mobile,,0,10.0.15063.1029,amd64,rs2_release,15063,1029,Core,CORE,Upgrade,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,0,0,Retail,0,628,23575,1,0,0,0,0,0,0,8,1
000e243dfb5c974764b904be78feba7e,win8defender,1.1.14800.3,4.14.17639.18041,1.267.675.0,0,7,0,,53447,1,1,1,170,,27,89,88,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1,0,,0,135,RequireAdmin,1,1,Notebook,Windows.Desktop,525,331225,4,5,2302,,476940,HDD,191576,0,4096,Notebook,15.6,1366,768,Mobile,lion,885,10.0.16299.125,amd64,rs3_release,16299,125,Professional,PROFESSIONAL,Upgrade,14,49,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,142,69991,1,0,0,0,0,0,0,3,0
000e260bf964ce032aa5f1c0b0004a1c,win8defender,1.1.15200.1,4.10.14393.0,1.275.414.0,0,7,0,,43531,2,1,1,141,76894,27,240,233,windows10,x86,10.0.0.0,14393,768,rs1,14393.693.x86fre.rs1_release.161220-1747,Home,1,0,,0,94,Off,1,1,Notebook,Windows.Desktop,525,202928,2,5,1992,,476940,HDD,476938,1,2048,Notebook,13.9,1366,768,Mobile,,,10.0.14393.0,x86,rs1_release,14393,0,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,9,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,31778,0,,0,0,0,0,0,10,1
000e2653438bfa0bee766446d8cbe9fc,win8defender,1.1.15200.1,4.18.1807.18075,1.275.580.0,0,7,0,,53447,1,1,1,180,73970,27,233,210,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,RequireAdmin,1,1,Desktop,Windows.Desktop,4589,313586,16,1,1277,,953869,HDD,99031,0,16384,Desktop,21.5,1920,1080,Desktop,,4294967295,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,30,128,FullAuto,0,INVALID_LICENSE,Retail,,0,Retail,0,142,3559,0,0,0,0,0,0,1,3,0
000e273260874b7ac5d8aae507704b16,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1420.0,0,7,0,,53447,1,1,1,12,35702,27,277,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,PCOther,Windows.Desktop,,,,,,,,UNKNOWN,,0,,UNKNOWN,14,1366,768,UNKNOWN,,,10.0.17134.191,amd64,rs4_release,17134,191,Core,CORE,Refresh,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,,,0,,0,0,0,,0,2,0
000e275a7b777a160615e599f83c3bf2,win8defender,1.1.15100.1,4.18.1807.18075,1.273.868.0,0,7,0,,53447,1,1,1,177,45300,18,98,103,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,RequireAdmin,1,1,Notebook,Windows.Desktop,2206,241660,4,5,2255,,305245,HDD,290554,0,4096,Notebook,15.5,1366,768,Mobile,lion,0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,UUPUpgrade,5,26,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,500,33168,0,0,0,0,0,0,1,15,0
000e27bf9e1bf2bca2056e019019218d,win8defender,1.1.15100.1,4.18.1806.18062,1.273.557.0,0,7,0,,53447,1,1,1,68,52367,27,276,170,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1,0,,0,117,RequireAdmin,1,1,Detachable,Windows.Desktop,4142,227195,4,5,3145,,122104,SSD,109527,0,4096,Detachable,11.9,2160,1440,Mobile,,55,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,Professional,PROFESSIONAL,Update,7,30,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,142,52975,1,,0,1,0,1,0,12,0
000e284cdc53adfb3cec9019437351e2,win8defender,1.1.15200.1,4.9.10586.1106,1.275.1209.0,0,7,0,,53447,1,1,1,201,4785,27,267,251,windows10,x64,10.0.0.0,10586,768,th2,10586.1176.amd64fre.th2_release_sec.170913-1848,Home,1,0,,0,74,RequireAdmin,1,1,Detachable,Windows.Desktop,2668,171301,4,5,1916,,29820,SSD,28542,0,2048,HandHeld,10.1,1280,800,Slate,lion,28824,10.0.10586.1176,amd64,th2_release_sec,10586,1176,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,35,148,UNKNOWN,0,IS_GENUINE,OEM:DM,0,0,Retail,0,628,8798,0,0,0,1,0,1,1,11,0
000e2b237ac88d90df4b2f4a747f8801,win8defender,1.1.15200.1,4.18.1807.18075,1.275.112.0,0,7,0,,53447,1,1,1,66,121868,27,89,88,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Desktop,Windows.Desktop,4589,313586,2,1,1113,,114473,SSD,114471,0,4096,Desktop,22,1680,1050,Desktop,,4294967295,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,Refresh,14,49,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,8399,0,,0,0,0,0,0,5,1
000e2d45c6100f5f5ede7596f7751a42,win8defender,1.1.15100.1,4.10.209.0,1.273.774.0,0,7,0,,53447,1,1,1,201,97875,27,267,251,windows8,x86,6.3.0.0,9600,768,windows8.1,9600.19067.x86fre.winblue_ltsb_escrow.180619-2033,Home,1,0,,0,333,RequireAdmin,1,1,LargeTablet,Windows.Desktop,922,265266,4,5,1848,,59640,SSD,43950,0,2048,Desktop,11.6,1920,1080,Slate,lion,50,10.0.14393.1914,x86,rs1_release,14393,1914,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,35,148,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,298,12536,0,0,0,1,0,1,0,11,0
000e2db310b49aeb4714393eeb3cbc73,win8defender,1.1.15100.1,4.18.1807.18075,1.273.738.0,0,7,0,,53447,1,1,1,207,119116,27,277,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,,1,1,Notebook,Windows.Desktop,1443,256460,2,5,1992,,29820,SSD,29203,0,8192,Portable,14,1366,768,Mobile,,0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,355,11513,0,,0,0,0,0,1,13,1
000e30b54a377f9c1d8ba81509c4067e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.284.0,0,7,0,,62773,1,1,1,155,82373,,201,231,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,0,0,,0,117,ExistsNotSet,1,1,Convertible,Windows.Desktop,1443,256449,4,5,2660,,476940,HDD,198657,0,8192,Laptop,13.3,1920,1080,Mobile,lion,0,10.0.16299.371,amd64,rs3_release,16299,371,Core,CORE,UUPUpgrade,9,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,0,355,2075,0,0,0,1,0,0,0,10,0
